
Timestamp,Engine,X_Pixel,Y_Pixel,RA,Dec,Image_File
20260701_110637,Engine B (Pulsator),9,2471,Unknown,Unknown,20260701_110637_B_X9_Y2471.png
20260701_110638,Engine B (Pulsator),4536,1746,Unknown,Unknown,20260701_110638_B_X4536_Y1746.png
20260701_110638,Engine B (Pulsator),1915,2957,Unknown,Unknown,20260701_110638_B_X1915_Y2957.png
20260701_110638,Engine B (Pulsator),1,563,Unknown,Unknown,20260701_110638_B_X1_Y563.png
20260701_110638,Engine B (Pulsator),4786,2630,Unknown,Unknown,20260701_110638_B_X4786_Y2630.png
20260701_110638,Engine B (Pulsator),435,1215,Unknown,Unknown,20260701_110638_B_X435_Y1215.png
20260701_110639,Engine B (Pulsator),4590,2187,Unknown,Unknown,20260701_110639_B_X4590_Y2187.png
20260701_110639,Engine B (Pulsator),3326,626,Unknown,Unknown,20260701_110639_B_X3326_Y626.png
20260701_110639,Engine B (Pulsator),2740,865,Unknown,Unknown,20260701_110639_B_X2740_Y865.png
20260701_110639,Engine B (Pulsator),1233,1331,Unknown,Unknown,20260701_110639_B_X1233_Y1331.png
20260701_110639,Engine B (Pulsator),1571,695,Unknown,Unknown,20260701_110639_B_X1571_Y695.png
20260701_110640,Engine B (Pulsator),2242,2423,Unknown,Unknown,20260701_110640_B_X2242_Y2423.png
20260701_110640,Engine B (Pulsator),3136,2855,Unknown,Unknown,20260701_110640_B_X3136_Y2855.png
20260701_110640,Engine B (Pulsator),3698,639,Unknown,Unknown,20260701_110640_B_X3698_Y639.png
20260701_110640,Engine B (Pulsator),625,2567,Unknown,Unknown,20260701_110640_B_X625_Y2567.png
20260701_110640,Engine B (Pulsator),811,3189,Unknown,Unknown,20260701_110640_B_X811_Y3189.png
20260701_110640,Engine B (Pulsator),340,1306,Unknown,Unknown,20260701_110640_B_X340_Y1306.png
20260701_110641,Engine B (Pulsator),4715,1461,Unknown,Unknown,20260701_110641_B_X4715_Y1461.png
20260701_110641,Engine B (Pulsator),2741,860,Unknown,Unknown,20260701_110641_B_X2741_Y860.png
20260701_110641,Engine B (Pulsator),2095,453,Unknown,Unknown,20260701_110641_B_X2095_Y453.png
20260701_110641,Engine B (Pulsator),1443,127,Unknown,Unknown,20260701_110641_B_X1443_Y127.png
20260701_110641,Engine B (Pulsator),2246,2124,Unknown,Unknown,20260701_110641_B_X2246_Y2124.png
20260701_110642,Engine B (Pulsator),2241,2108,Unknown,Unknown,20260701_110642_B_X2241_Y2108.png
20260701_110642,Engine B (Pulsator),2730,882,Unknown,Unknown,20260701_110642_B_X2730_Y882.png
20260701_110642,Engine B (Pulsator),4776,1641,Unknown,Unknown,20260701_110642_B_X4776_Y1641.png
20260701_110642,Engine B (Pulsator),1466,115,Unknown,Unknown,20260701_110642_B_X1466_Y115.png
20260701_110642,Engine B (Pulsator),4688,2596,Unknown,Unknown,20260701_110642_B_X4688_Y2596.png
20260701_110642,Engine B (Pulsator),2228,2124,Unknown,Unknown,20260701_110642_B_X2228_Y2124.png
20260701_110643,Engine B (Pulsator),1454,134,Unknown,Unknown,20260701_110643_B_X1454_Y134.png
20260701_110643,Engine B (Pulsator),2236,2130,Unknown,Unknown,20260701_110643_B_X2236_Y2130.png
20260701_110643,Engine B (Pulsator),4478,1254,Unknown,Unknown,20260701_110643_B_X4478_Y1254.png
20260701_110643,Engine B (Pulsator),2237,2106,Unknown,Unknown,20260701_110643_B_X2237_Y2106.png
20260701_110643,Engine B (Pulsator),2742,876,Unknown,Unknown,20260701_110643_B_X2742_Y876.png
20260701_110644,Engine B (Pulsator),2726,859,Unknown,Unknown,20260701_110644_B_X2726_Y859.png
20260701_110644,Engine B (Pulsator),1452,135,Unknown,Unknown,20260701_110644_B_X1452_Y135.png
20260701_110646,Engine B (Pulsator),2229,2127,Unknown,Unknown,20260701_110646_B_X2229_Y2127.png
20260701_110646,Engine B (Pulsator),4004,1311,Unknown,Unknown,20260701_110646_B_X4004_Y1311.png
20260701_110646,Engine B (Pulsator),1449,110,Unknown,Unknown,20260701_110646_B_X1449_Y110.png
20260701_110646,Engine B (Pulsator),50,770,Unknown,Unknown,20260701_110646_B_X50_Y770.png
20260701_110646,Engine B (Pulsator),4729,58,Unknown,Unknown,20260701_110646_B_X4729_Y58.png
20260701_110647,Engine B (Pulsator),4232,3192,Unknown,Unknown,20260701_110647_B_X4232_Y3192.png
20260701_110647,Engine B (Pulsator),18,2559,Unknown,Unknown,20260701_110647_B_X18_Y2559.png
20260701_110647,Engine B (Pulsator),100,3,Unknown,Unknown,20260701_110647_B_X100_Y3.png
20260701_110647,Engine B (Pulsator),1384,276,Unknown,Unknown,20260701_110647_B_X1384_Y276.png
20260701_110647,Engine B (Pulsator),2729,857,Unknown,Unknown,20260701_110647_B_X2729_Y857.png
20260701_110648,Engine B (Pulsator),1484,167,Unknown,Unknown,20260701_110648_B_X1484_Y167.png
20260701_110648,Engine B (Pulsator),3470,376,Unknown,Unknown,20260701_110648_B_X3470_Y376.png
20260701_110648,Engine B (Pulsator),3747,3109,Unknown,Unknown,20260701_110648_B_X3747_Y3109.png
20260701_110648,Engine B (Pulsator),1480,2922,Unknown,Unknown,20260701_110648_B_X1480_Y2922.png
20260701_110648,Engine B (Pulsator),222,34,Unknown,Unknown,20260701_110648_B_X222_Y34.png
20260701_110649,Engine B (Pulsator),60,3162,Unknown,Unknown,20260701_110649_B_X60_Y3162.png
20260701_110649,Engine B (Pulsator),296,681,Unknown,Unknown,20260701_110649_B_X296_Y681.png
20260701_110649,Engine B (Pulsator),13,3148,Unknown,Unknown,20260701_110649_B_X13_Y3148.png
20260701_110649,Engine B (Pulsator),104,17,Unknown,Unknown,20260701_110649_B_X104_Y17.png
20260701_110649,Engine B (Pulsator),15,2939,Unknown,Unknown,20260701_110649_B_X15_Y2939.png
20260701_110649,Engine B (Pulsator),16,67,Unknown,Unknown,20260701_110649_B_X16_Y67.png
20260701_110650,Engine B (Pulsator),4749,3183,Unknown,Unknown,20260701_110650_B_X4749_Y3183.png
20260701_110650,Engine B (Pulsator),6,3138,Unknown,Unknown,20260701_110650_B_X6_Y3138.png
20260701_110650,Engine B (Pulsator),427,14,Unknown,Unknown,20260701_110650_B_X427_Y14.png
20260701_110650,Engine B (Pulsator),46,447,Unknown,Unknown,20260701_110650_B_X46_Y447.png
20260701_110650,Engine B (Pulsator),1458,907,Unknown,Unknown,20260701_110650_B_X1458_Y907.png
20260701_110651,Engine B (Pulsator),46,738,Unknown,Unknown,20260701_110651_B_X46_Y738.png
20260701_110651,Engine B (Pulsator),174,2945,Unknown,Unknown,20260701_110651_B_X174_Y2945.png
20260701_110651,Engine B (Pulsator),35,262,Unknown,Unknown,20260701_110651_B_X35_Y262.png
20260701_110651,Engine B (Pulsator),19,2674,Unknown,Unknown,20260701_110651_B_X19_Y2674.png
20260701_110651,Engine B (Pulsator),102,64,Unknown,Unknown,20260701_110651_B_X102_Y64.png
20260701_110652,Engine B (Pulsator),4702,2954,Unknown,Unknown,20260701_110652_B_X4702_Y2954.png
20260701_110652,Engine B (Pulsator),118,83,Unknown,Unknown,20260701_110652_B_X118_Y83.png
20260701_110652,Engine B (Pulsator),16,525,Unknown,Unknown,20260701_110652_B_X16_Y525.png
20260701_110652,Engine B (Pulsator),1556,3047,Unknown,Unknown,20260701_110652_B_X1556_Y3047.png
20260701_110652,Engine B (Pulsator),4548,1058,Unknown,Unknown,20260701_110652_B_X4548_Y1058.png
20260701_110652,Engine B (Pulsator),125,3121,Unknown,Unknown,20260701_110652_B_X125_Y3121.png
20260701_110653,Engine B (Pulsator),563,141,Unknown,Unknown,20260701_110653_B_X563_Y141.png
20260701_110653,Engine B (Pulsator),8,53,Unknown,Unknown,20260701_110653_B_X8_Y53.png
20260701_110653,Engine B (Pulsator),9,99,Unknown,Unknown,20260701_110653_B_X9_Y99.png
20260701_110653,Engine B (Pulsator),4447,2200,Unknown,Unknown,20260701_110653_B_X4447_Y2200.png
20260701_110653,Engine B (Pulsator),378,533,Unknown,Unknown,20260701_110653_B_X378_Y533.png
20260701_110654,Engine B (Pulsator),45,3106,Unknown,Unknown,20260701_110654_B_X45_Y3106.png
20260701_110654,Engine B (Pulsator),4759,232,Unknown,Unknown,20260701_110654_B_X4759_Y232.png
20260701_110654,Engine B (Pulsator),207,2998,Unknown,Unknown,20260701_110654_B_X207_Y2998.png
20260701_110654,Engine B (Pulsator),1,230,Unknown,Unknown,20260701_110654_B_X1_Y230.png
20260701_110654,Engine B (Pulsator),27,504,Unknown,Unknown,20260701_110654_B_X27_Y504.png
20260701_110655,Engine B (Pulsator),4577,25,Unknown,Unknown,20260701_110655_B_X4577_Y25.png
20260701_110655,Engine B (Pulsator),3,3127,Unknown,Unknown,20260701_110655_B_X3_Y3127.png
20260701_110655,Engine B (Pulsator),4741,107,Unknown,Unknown,20260701_110655_B_X4741_Y107.png
20260701_110655,Engine B (Pulsator),17,3118,Unknown,Unknown,20260701_110655_B_X17_Y3118.png
20260701_110655,Engine B (Pulsator),42,2,Unknown,Unknown,20260701_110655_B_X42_Y2.png
20260701_110655,Engine B (Pulsator),3584,2909,Unknown,Unknown,20260701_110655_B_X3584_Y2909.png
20260701_110656,Engine B (Pulsator),16,54,Unknown,Unknown,20260701_110656_B_X16_Y54.png
20260701_110656,Engine B (Pulsator),37,2314,Unknown,Unknown,20260701_110656_B_X37_Y2314.png
20260701_110656,Engine B (Pulsator),1350,40,Unknown,Unknown,20260701_110656_B_X1350_Y40.png
20260701_110656,Engine B (Pulsator),8,500,Unknown,Unknown,20260701_110656_B_X8_Y500.png
20260701_110657,Engine B (Pulsator),301,54,Unknown,Unknown,20260701_110657_B_X301_Y54.png
20260701_110657,Engine B (Pulsator),1798,1341,Unknown,Unknown,20260701_110657_B_X1798_Y1341.png
20260701_110657,Engine B (Pulsator),184,2586,Unknown,Unknown,20260701_110657_B_X184_Y2586.png
20260701_110657,Engine B (Pulsator),4509,3115,Unknown,Unknown,20260701_110657_B_X4509_Y3115.png
20260701_110657,Engine B (Pulsator),81,84,Unknown,Unknown,20260701_110657_B_X81_Y84.png
20260701_110658,Engine B (Pulsator),4685,277,Unknown,Unknown,20260701_110658_B_X4685_Y277.png
20260701_110658,Engine B (Pulsator),57,3178,Unknown,Unknown,20260701_110658_B_X57_Y3178.png
20260701_110658,Engine B (Pulsator),481,3158,Unknown,Unknown,20260701_110658_B_X481_Y3158.png
20260701_110658,Engine B (Pulsator),4637,300,Unknown,Unknown,20260701_110658_B_X4637_Y300.png
20260701_110658,Engine B (Pulsator),4765,3145,Unknown,Unknown,20260701_110658_B_X4765_Y3145.png
20260701_110659,Engine B (Pulsator),25,695,Unknown,Unknown,20260701_110659_B_X25_Y695.png
20260701_110659,Engine B (Pulsator),4533,2946,Unknown,Unknown,20260701_110659_B_X4533_Y2946.png
20260701_110659,Engine B (Pulsator),4568,240,Unknown,Unknown,20260701_110659_B_X4568_Y240.png
20260701_110659,Engine B (Pulsator),41,2838,Unknown,Unknown,20260701_110659_B_X41_Y2838.png
20260701_110700,Engine B (Pulsator),4743,3026,Unknown,Unknown,20260701_110700_B_X4743_Y3026.png
20260701_110700,Engine B (Pulsator),32,3006,Unknown,Unknown,20260701_110700_B_X32_Y3006.png
20260701_110700,Engine A (New Transient),49,498,Unknown,Unknown,20260701_110700_A_X49_Y498.png
20260701_110700,Engine A (New Transient),4042,715,Unknown,Unknown,20260701_110700_A_X4042_Y715.png
20260701_110700,Engine A (New Transient),3242,982,Unknown,Unknown,20260701_110700_A_X3242_Y982.png
20260701_110701,Engine A (New Transient),403,1064,Unknown,Unknown,20260701_110701_A_X403_Y1064.png
20260701_110701,Engine A (New Transient),716,1794,Unknown,Unknown,20260701_110701_A_X716_Y1794.png
20260701_110701,Engine A (New Transient),174,1964,Unknown,Unknown,20260701_110701_A_X174_Y1964.png
20260701_110701,Engine A (New Transient),416,2025,Unknown,Unknown,20260701_110701_A_X416_Y2025.png
20260701_110701,Engine A (New Transient),290,2946,Unknown,Unknown,20260701_110701_A_X290_Y2946.png
20260701_110702,Engine A (New Transient),27,3032,Unknown,Unknown,20260701_110702_A_X27_Y3032.png
20260701_110702,Engine A (New Transient),55,3076,Unknown,Unknown,20260701_110702_A_X55_Y3076.png
20260701_110702,Engine A (New Transient),66,3096,Unknown,Unknown,20260701_110702_A_X66_Y3096.png
20260701_110707,Engine B (Spike/Dip),1862,1944,Unknown,Unknown,20260701_110707_B_X1862_Y1944.png
20260701_110707,Engine B (Spike/Dip),462,152,Unknown,Unknown,20260701_110707_B_X462_Y152.png
20260701_110708,Engine B (Spike/Dip),435,1215,Unknown,Unknown,20260701_110708_B_X435_Y1215.png
20260701_110708,Engine B (Spike/Dip),3102,892,Unknown,Unknown,20260701_110708_B_X3102_Y892.png
20260701_110708,Engine B (Spike/Dip),574,1058,Unknown,Unknown,20260701_110708_B_X574_Y1058.png
20260701_110708,Engine B (Spike/Dip),3717,94,Unknown,Unknown,20260701_110708_B_X3717_Y94.png
20260701_110708,Engine B (Spike/Dip),1041,855,Unknown,Unknown,20260701_110708_B_X1041_Y855.png
20260701_110709,Engine B (Spike/Dip),4248,180,Unknown,Unknown,20260701_110709_B_X4248_Y180.png
20260701_110709,Engine B (Spike/Dip),4,2511,Unknown,Unknown,20260701_110709_B_X4_Y2511.png
20260701_110709,Engine B (Spike/Dip),162,1221,Unknown,Unknown,20260701_110709_B_X162_Y1221.png
20260701_110709,Engine B (Spike/Dip),3412,199,Unknown,Unknown,20260701_110709_B_X3412_Y199.png
20260701_110710,Engine B (Spike/Dip),3330,2774,Unknown,Unknown,20260701_110710_B_X3330_Y2774.png
20260701_110710,Engine B (Spike/Dip),2873,850,Unknown,Unknown,20260701_110710_B_X2873_Y850.png
20260701_110710,Engine B (Spike/Dip),3005,1622,Unknown,Unknown,20260701_110710_B_X3005_Y1622.png
20260701_110710,Engine B (Spike/Dip),59,760,Unknown,Unknown,20260701_110710_B_X59_Y760.png
20260701_110710,Engine B (Spike/Dip),18,2559,Unknown,Unknown,20260701_110710_B_X18_Y2559.png
20260701_110710,Engine B (Spike/Dip),3265,1337,Unknown,Unknown,20260701_110710_B_X3265_Y1337.png
20260701_110711,Engine B (Spike/Dip),1709,1928,Unknown,Unknown,20260701_110711_B_X1709_Y1928.png
20260701_110711,Engine B (Spike/Dip),2860,782,Unknown,Unknown,20260701_110711_B_X2860_Y782.png
20260701_110711,Engine B (Spike/Dip),2627,2224,Unknown,Unknown,20260701_110711_B_X2627_Y2224.png
20260701_110711,Engine B (Spike/Dip),4754,527,Unknown,Unknown,20260701_110711_B_X4754_Y527.png
20260701_110711,Engine B (Spike/Dip),2117,1492,Unknown,Unknown,20260701_110711_B_X2117_Y1492.png
20260701_110712,Engine B (Spike/Dip),427,1279,Unknown,Unknown,20260701_110712_B_X427_Y1279.png
20260701_110712,Engine B (Spike/Dip),2663,1506,Unknown,Unknown,20260701_110712_B_X2663_Y1506.png
20260701_110712,Engine B (Spike/Dip),2111,1651,Unknown,Unknown,20260701_110712_B_X2111_Y1651.png
20260701_110712,Engine B (Spike/Dip),507,235,Unknown,Unknown,20260701_110712_B_X507_Y235.png
20260701_110712,Engine B (Spike/Dip),1019,755,Unknown,Unknown,20260701_110712_B_X1019_Y755.png
20260701_110713,Engine B (Spike/Dip),1682,831,Unknown,Unknown,20260701_110713_B_X1682_Y831.png
20260701_110713,Engine B (Spike/Dip),4174,754,Unknown,Unknown,20260701_110713_B_X4174_Y754.png
20260701_110722,Engine B (Pulsator),615,416,Unknown,Unknown,20260701_110722_B_X615_Y416.png
20260701_110722,Engine B (Pulsator),3477,2464,Unknown,Unknown,20260701_110722_B_X3477_Y2464.png
20260701_110722,Engine B (Pulsator),9,2471,Unknown,Unknown,20260701_110722_B_X9_Y2471.png
20260701_110722,Engine B (Pulsator),4536,1746,Unknown,Unknown,20260701_110722_B_X4536_Y1746.png
20260701_110722,Engine B (Pulsator),1915,2957,Unknown,Unknown,20260701_110722_B_X1915_Y2957.png
20260701_110722,Engine B (Pulsator),2014,1390,Unknown,Unknown,20260701_110722_B_X2014_Y1390.png
20260701_110723,Engine B (Pulsator),1,563,Unknown,Unknown,20260701_110723_B_X1_Y563.png
20260701_110723,Engine B (Pulsator),4786,2630,Unknown,Unknown,20260701_110723_B_X4786_Y2630.png
20260701_110723,Engine B (Pulsator),435,1215,Unknown,Unknown,20260701_110723_B_X435_Y1215.png
20260701_110723,Engine B (Pulsator),4590,2187,Unknown,Unknown,20260701_110723_B_X4590_Y2187.png
20260701_110723,Engine B (Pulsator),3326,626,Unknown,Unknown,20260701_110723_B_X3326_Y626.png
20260701_110724,Engine B (Pulsator),2740,865,Unknown,Unknown,20260701_110724_B_X2740_Y865.png
20260701_110724,Engine B (Pulsator),1233,1331,Unknown,Unknown,20260701_110724_B_X1233_Y1331.png
20260701_110724,Engine B (Pulsator),1571,695,Unknown,Unknown,20260701_110724_B_X1571_Y695.png
20260701_110724,Engine B (Pulsator),2242,2423,Unknown,Unknown,20260701_110724_B_X2242_Y2423.png
20260701_110724,Engine B (Pulsator),3136,2855,Unknown,Unknown,20260701_110724_B_X3136_Y2855.png
20260701_110725,Engine B (Pulsator),3698,639,Unknown,Unknown,20260701_110725_B_X3698_Y639.png
20260701_110725,Engine B (Pulsator),625,2567,Unknown,Unknown,20260701_110725_B_X625_Y2567.png
20260701_110725,Engine B (Pulsator),811,3189,Unknown,Unknown,20260701_110725_B_X811_Y3189.png
20260701_110725,Engine B (Pulsator),340,1306,Unknown,Unknown,20260701_110725_B_X340_Y1306.png
20260701_110725,Engine B (Pulsator),4715,1461,Unknown,Unknown,20260701_110725_B_X4715_Y1461.png
20260701_110726,Engine B (Pulsator),2741,860,Unknown,Unknown,20260701_110726_B_X2741_Y860.png
20260701_110726,Engine B (Pulsator),2095,453,Unknown,Unknown,20260701_110726_B_X2095_Y453.png
20260701_110726,Engine B (Pulsator),1443,127,Unknown,Unknown,20260701_110726_B_X1443_Y127.png
20260701_110726,Engine B (Pulsator),2246,2124,Unknown,Unknown,20260701_110726_B_X2246_Y2124.png
20260701_110726,Engine B (Pulsator),2241,2108,Unknown,Unknown,20260701_110726_B_X2241_Y2108.png
20260701_110727,Engine B (Pulsator),2730,882,Unknown,Unknown,20260701_110727_B_X2730_Y882.png
20260701_110727,Engine B (Pulsator),4776,1641,Unknown,Unknown,20260701_110727_B_X4776_Y1641.png
20260701_110727,Engine B (Pulsator),1466,115,Unknown,Unknown,20260701_110727_B_X1466_Y115.png
20260701_110727,Engine B (Pulsator),4688,2596,Unknown,Unknown,20260701_110727_B_X4688_Y2596.png
20260701_110728,Engine B (Pulsator),2228,2124,Unknown,Unknown,20260701_110728_B_X2228_Y2124.png
20260701_110728,Engine B (Pulsator),1454,134,Unknown,Unknown,20260701_110728_B_X1454_Y134.png
20260701_110728,Engine B (Pulsator),2236,2130,Unknown,Unknown,20260701_110728_B_X2236_Y2130.png
20260701_110728,Engine B (Pulsator),4478,1254,Unknown,Unknown,20260701_110728_B_X4478_Y1254.png
20260701_110728,Engine B (Pulsator),2237,2106,Unknown,Unknown,20260701_110728_B_X2237_Y2106.png
20260701_110728,Engine B (Pulsator),2742,876,Unknown,Unknown,20260701_110728_B_X2742_Y876.png
20260701_110729,Engine B (Pulsator),2726,859,Unknown,Unknown,20260701_110729_B_X2726_Y859.png
20260701_110729,Engine B (Pulsator),1452,135,Unknown,Unknown,20260701_110729_B_X1452_Y135.png
20260701_110729,Engine B (Pulsator),2229,2127,Unknown,Unknown,20260701_110729_B_X2229_Y2127.png
20260701_110729,Engine B (Pulsator),4004,1311,Unknown,Unknown,20260701_110729_B_X4004_Y1311.png
20260701_110730,Engine B (Pulsator),1449,110,Unknown,Unknown,20260701_110730_B_X1449_Y110.png
20260701_110730,Engine B (Pulsator),50,770,Unknown,Unknown,20260701_110730_B_X50_Y770.png
20260701_110730,Engine B (Pulsator),4729,58,Unknown,Unknown,20260701_110730_B_X4729_Y58.png
20260701_110730,Engine B (Pulsator),4232,3192,Unknown,Unknown,20260701_110730_B_X4232_Y3192.png
20260701_110730,Engine B (Pulsator),18,2559,Unknown,Unknown,20260701_110730_B_X18_Y2559.png
20260701_110730,Engine B (Pulsator),4231,1635,Unknown,Unknown,20260701_110730_B_X4231_Y1635.png
20260701_110731,Engine B (Pulsator),100,3,Unknown,Unknown,20260701_110731_B_X100_Y3.png
20260701_110731,Engine B (Pulsator),1384,276,Unknown,Unknown,20260701_110731_B_X1384_Y276.png
20260701_110731,Engine B (Pulsator),2729,857,Unknown,Unknown,20260701_110731_B_X2729_Y857.png
20260701_110731,Engine B (Pulsator),1484,167,Unknown,Unknown,20260701_110731_B_X1484_Y167.png
20260701_110731,Engine B (Pulsator),3470,376,Unknown,Unknown,20260701_110731_B_X3470_Y376.png
20260701_110732,Engine B (Pulsator),3747,3109,Unknown,Unknown,20260701_110732_B_X3747_Y3109.png
20260701_110732,Engine B (Pulsator),1480,2922,Unknown,Unknown,20260701_110732_B_X1480_Y2922.png
20260701_110732,Engine B (Pulsator),222,34,Unknown,Unknown,20260701_110732_B_X222_Y34.png
20260701_110732,Engine B (Pulsator),60,3162,Unknown,Unknown,20260701_110732_B_X60_Y3162.png
20260701_110732,Engine B (Pulsator),13,3148,Unknown,Unknown,20260701_110732_B_X13_Y3148.png
20260701_110733,Engine B (Pulsator),104,17,Unknown,Unknown,20260701_110733_B_X104_Y17.png
20260701_110733,Engine B (Pulsator),15,2939,Unknown,Unknown,20260701_110733_B_X15_Y2939.png
20260701_110733,Engine B (Pulsator),16,67,Unknown,Unknown,20260701_110733_B_X16_Y67.png
20260701_110733,Engine B (Pulsator),4749,3183,Unknown,Unknown,20260701_110733_B_X4749_Y3183.png
20260701_110733,Engine B (Pulsator),6,3138,Unknown,Unknown,20260701_110733_B_X6_Y3138.png
20260701_110734,Engine B (Pulsator),1458,907,Unknown,Unknown,20260701_110734_B_X1458_Y907.png
20260701_110734,Engine B (Pulsator),46,738,Unknown,Unknown,20260701_110734_B_X46_Y738.png
20260701_110734,Engine B (Pulsator),174,2945,Unknown,Unknown,20260701_110734_B_X174_Y2945.png
20260701_110734,Engine B (Pulsator),19,2674,Unknown,Unknown,20260701_110734_B_X19_Y2674.png
20260701_110735,Engine B (Pulsator),102,64,Unknown,Unknown,20260701_110735_B_X102_Y64.png
20260701_110735,Engine B (Pulsator),4702,2954,Unknown,Unknown,20260701_110735_B_X4702_Y2954.png
20260701_110735,Engine B (Pulsator),118,83,Unknown,Unknown,20260701_110735_B_X118_Y83.png
20260701_110735,Engine B (Pulsator),16,525,Unknown,Unknown,20260701_110735_B_X16_Y525.png
20260701_110735,Engine B (Pulsator),1556,3047,Unknown,Unknown,20260701_110735_B_X1556_Y3047.png
20260701_110736,Engine B (Pulsator),4548,1058,Unknown,Unknown,20260701_110736_B_X4548_Y1058.png
20260701_110736,Engine B (Pulsator),125,3121,Unknown,Unknown,20260701_110736_B_X125_Y3121.png
20260701_110736,Engine B (Pulsator),563,141,Unknown,Unknown,20260701_110736_B_X563_Y141.png
20260701_110736,Engine B (Pulsator),8,53,Unknown,Unknown,20260701_110736_B_X8_Y53.png
20260701_110736,Engine B (Pulsator),9,99,Unknown,Unknown,20260701_110736_B_X9_Y99.png
20260701_110737,Engine B (Pulsator),4447,2200,Unknown,Unknown,20260701_110737_B_X4447_Y2200.png
20260701_110737,Engine B (Pulsator),82,3168,Unknown,Unknown,20260701_110737_B_X82_Y3168.png
20260701_110737,Engine B (Pulsator),378,533,Unknown,Unknown,20260701_110737_B_X378_Y533.png
20260701_110737,Engine B (Pulsator),45,3106,Unknown,Unknown,20260701_110737_B_X45_Y3106.png
20260701_110738,Engine B (Pulsator),4759,232,Unknown,Unknown,20260701_110738_B_X4759_Y232.png
20260701_110738,Engine B (Pulsator),207,2998,Unknown,Unknown,20260701_110738_B_X207_Y2998.png
20260701_110738,Engine B (Pulsator),1,230,Unknown,Unknown,20260701_110738_B_X1_Y230.png
20260701_110738,Engine B (Pulsator),27,504,Unknown,Unknown,20260701_110738_B_X27_Y504.png
20260701_110739,Engine B (Pulsator),4577,25,Unknown,Unknown,20260701_110739_B_X4577_Y25.png
20260701_110739,Engine B (Pulsator),3,3127,Unknown,Unknown,20260701_110739_B_X3_Y3127.png
20260701_110739,Engine B (Pulsator),4741,107,Unknown,Unknown,20260701_110739_B_X4741_Y107.png
20260701_110739,Engine B (Pulsator),17,3118,Unknown,Unknown,20260701_110739_B_X17_Y3118.png
20260701_110739,Engine B (Pulsator),42,2,Unknown,Unknown,20260701_110739_B_X42_Y2.png
20260701_110740,Engine B (Pulsator),53,1304,Unknown,Unknown,20260701_110740_B_X53_Y1304.png
20260701_110740,Engine B (Pulsator),3584,2909,Unknown,Unknown,20260701_110740_B_X3584_Y2909.png
20260701_110740,Engine B (Pulsator),16,54,Unknown,Unknown,20260701_110740_B_X16_Y54.png
20260701_110740,Engine B (Pulsator),37,2314,Unknown,Unknown,20260701_110740_B_X37_Y2314.png
20260701_110740,Engine B (Pulsator),1350,40,Unknown,Unknown,20260701_110740_B_X1350_Y40.png
20260701_110741,Engine B (Pulsator),8,500,Unknown,Unknown,20260701_110741_B_X8_Y500.png
20260701_110741,Engine B (Pulsator),301,54,Unknown,Unknown,20260701_110741_B_X301_Y54.png
20260701_110741,Engine B (Pulsator),4358,3190,Unknown,Unknown,20260701_110741_B_X4358_Y3190.png
20260701_110741,Engine B (Pulsator),1798,1341,Unknown,Unknown,20260701_110741_B_X1798_Y1341.png
20260701_110742,Engine B (Pulsator),184,2586,Unknown,Unknown,20260701_110742_B_X184_Y2586.png
20260701_110742,Engine B (Pulsator),4509,3115,Unknown,Unknown,20260701_110742_B_X4509_Y3115.png
20260701_110742,Engine B (Pulsator),81,84,Unknown,Unknown,20260701_110742_B_X81_Y84.png
20260701_110742,Engine B (Pulsator),4685,277,Unknown,Unknown,20260701_110742_B_X4685_Y277.png
20260701_110742,Engine B (Pulsator),57,3178,Unknown,Unknown,20260701_110742_B_X57_Y3178.png
20260701_110743,Engine B (Pulsator),481,3158,Unknown,Unknown,20260701_110743_B_X481_Y3158.png
20260701_110743,Engine B (Pulsator),4637,300,Unknown,Unknown,20260701_110743_B_X4637_Y300.png
20260701_110743,Engine B (Pulsator),4765,3145,Unknown,Unknown,20260701_110743_B_X4765_Y3145.png
20260701_110743,Engine B (Pulsator),25,695,Unknown,Unknown,20260701_110743_B_X25_Y695.png
20260701_110744,Engine B (Pulsator),4533,2946,Unknown,Unknown,20260701_110744_B_X4533_Y2946.png
20260701_110744,Engine B (Pulsator),4568,240,Unknown,Unknown,20260701_110744_B_X4568_Y240.png
20260701_110744,Engine B (Pulsator),41,2838,Unknown,Unknown,20260701_110744_B_X41_Y2838.png
20260701_110744,Engine B (Pulsator),4743,3026,Unknown,Unknown,20260701_110744_B_X4743_Y3026.png
20260701_110744,Engine B (Pulsator),32,3006,Unknown,Unknown,20260701_110744_B_X32_Y3006.png
20260701_110745,Engine A (New Transient),4590,1025,Unknown,Unknown,20260701_110745_A_X4590_Y1025.png
20260701_110745,Engine A (New Transient),978,1661,Unknown,Unknown,20260701_110745_A_X978_Y1661.png
20260701_110750,Engine B (Spike/Dip),1862,1944,Unknown,Unknown,20260701_110750_B_X1862_Y1944.png
20260701_110750,Engine B (Spike/Dip),462,152,Unknown,Unknown,20260701_110750_B_X462_Y152.png
20260701_110750,Engine B (Spike/Dip),3102,892,Unknown,Unknown,20260701_110750_B_X3102_Y892.png
20260701_110750,Engine B (Spike/Dip),574,1058,Unknown,Unknown,20260701_110750_B_X574_Y1058.png
20260701_110751,Engine B (Spike/Dip),1321,436,Unknown,Unknown,20260701_110751_B_X1321_Y436.png
